MUNICIPIO_COD;MREH0116;MREH0126;MREH0136;MREH0146;MREH0156;MREH0166;MREH0111;MREH0121;MREH0131;MREH0141;MREH0151;MREH0161;MREH0112;MREH0122;MREH0132;MREH0142;MREH0152;MREH0162;MREH0113;MREH0123;MREH0133;MREH0143;MREH0153;MREH0163;MREH0114;MREH0134;MREH0144;MREH0154;MREH0164;MREH0115;MREH0125;MREH0135;MREH0145;MREH0155;MREH0165;MREH02;MREH0316;MREH0326;MREH0336;MREH0346;MREH0356;MREH0366;MREH0311;MREH0321;MREH0331;MREH0341;MREH0351;MREH0361;MREH0312;MREH0322;MREH0332;MREH0342;MREH0352;MREH0362;MREH0313;MREH0323;MREH0333;MREH0343;MREH0353;MREH0363;MREH0314;MREH0334;MREH0344;MREH0354;MREH0364;MREH0315;MREH0325;MREH0335;MREH0345;MREH0355;MREH0365;MREH04
1300839;1157;-1;-1;-1;-1;-1;673;-1;-1;-1;-1;-1;89;0;0;32;47;10;27;0;-1;-1;-1;-1;0;0;0;0;0;368;0;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1300904;885;-1;-1;-1;-1;-1;394;-1;-1;-1;-1;-1;0;0;0;0;0;0;91;-1;-1;-1;-1;-1;0;0;0;0;0;400;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301001;1135;-1;-1;-1;-1;-1;490;-1;-1;-1;-1;-1;0;0;0;0;0;0;53;-1;-1;-1;-1;-1;0;0;0;0;0;592;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301100;988;0;260;330;218;180;702;0;211;126;185;180;128;0;40;79;9;0;158;0;9;125;24;0;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301159;989;1;64;551;373;0;555;1;45;258;251;0;0;0;0;0;0;0;154;0;4;115;35;0;0;0;0;0;0;280;0;15;178;87;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301209;5628;46;1509;2832;1161;80;2679;7;536;1343;722;71;1;0;1;0;0;0;1499;1;533;682;274;9;0;0;0;0;0;1449;38;439;807;165;0;Sim;25;0;0;23;2;0;3;0;0;3;0;0;0;0;0;0;0;0;22;0;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;Não
1301308;1140;0;180;440;520;0;580;0;80;300;200;0;0;0;0;0;0;0;240;0;100;120;20;0;0;0;0;0;0;320;0;0;20;300;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301407;2133;0;210;1341;358;224;980;0;201;370;186;223;0;0;0;0;0;0;212;0;8;168;35;1;0;0;0;0;0;941;0;1;803;137;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301506;965;0;-1;-1;-1;-1;458;0;-1;-1;134;-1;64;0;0;64;0;0;243;0;0;-1;-1;-1;0;0;0;0;0;200;0;-1;-1;112;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301605;2328;0;470;888;732;238;1068;0;112;421;450;85;0;0;0;0;0;0;62;0;0;15;45;2;0;0;0;0;0;1198;0;358;452;237;151;Sim;50;0;3;34;13;0;32;0;0;20;12;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;15;0;3;11;1;0;Não
1301654;800;0;-1;-1;-1;-1;466;0;-1;-1;-1;-1;0;0;0;0;0;0;148;0;0;-1;-1;-1;0;0;0;0;0;186;0;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301704;1514;0;138;653;721;2;833;0;42;338;451;2;0;0;0;0;0;0;197;0;16;106;75;0;0;0;0;0;0;484;0;80;209;195;0;Sim;21;-1;-1;-1;-1;-1;11;-1;-1;-1;-1;-1;0;0;0;0;0;0;10;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;Não
1301803;1186;0;-1;-1;-1;-1;339;0;-1;-1;203;-1;0;0;0;0;0;0;179;0;0;-1;-1;-1;0;0;0;0;0;668;0;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1301852;2965;0;1081;650;809;425;1977;0;683;468;401;425;787;0;398;0;389;0;201;0;0;182;19;0;0;0;0;0;0;0;0;0;0;0;0;Sim;59;3;18;27;8;3;6;0;0;0;4;2;48;3;18;25;1;1;5;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;Não
1301902;4070;2;261;2257;1550;0;1783;2;215;1054;512;0;0;0;0;0;0;0;386;0;1;94;291;0;0;0;0;0;0;1901;0;45;1109;747;0;Sim;76;0;3;30;30;13;48;0;0;22;16;10;0;0;0;0;0;0;24;0;3;8;10;3;2;0;0;2;0;2;0;0;0;2;0;Não
1301951;766;-1;-1;-1;-1;-1;296;-1;-1;-1;-1;-1;0;0;0;0;0;0;102;-1;-1;-1;-1;-1;0;0;0;0;0;368;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302009;612;0;99;279;184;50;173;0;28;63;54;28;0;0;0;0;0;0;66;0;7;36;23;0;0;0;0;0;0;373;0;64;180;107;22;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302108;979;0;167;614;159;39;471;0;139;222;90;20;0;0;0;0;0;0;173;0;5;126;32;10;25;0;0;25;0;310;0;23;266;12;9;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302207;939;-1;-1;-1;-1;-1;420;-1;-1;-1;-1;-1;0;0;0;0;0;0;68;-1;-1;-1;-1;-1;41;-1;-1;-1;-1;410;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302306;1435;86;237;454;476;182;731;30;80;151;350;120;0;0;0;0;0;0;90;0;0;20;30;40;0;0;0;0;0;614;56;157;283;96;22;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302405;1442;0;152;668;542;80;594;0;105;223;186;80;0;0;0;0;0;0;124;0;12;95;17;0;2;0;2;0;0;722;0;35;348;339;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302504;3203;0;465;1551;1187;0;938;0;104;138;696;0;0;0;0;0;0;0;422;0;0;291;131;0;0;0;0;0;0;1843;0;361;1122;360;0;Sim;98;0;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;-1;-1;0;0;0;0;0;0;86;0;0;-1;-1;0;Não
1302553;993;0;74;502;336;81;566;0;40;310;168;48;0;0;0;0;0;0;194;0;16;98;62;18;0;0;0;0;0;233;0;18;94;106;15;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302603;34413;79;4478;11876;17792;188;22307;42;1870;8042;12210;143;153;1;85;36;31;0;1595;0;38;718;817;22;1471;0;343;1128;0;8887;36;2485;2737;3606;23;Sim;1871;0;47;767;1032;25;358;0;0;179;175;4;620;0;32;297;277;14;290;0;2;69;212;7;255;0;32;223;0;348;0;13;190;145;0;Não
1302702;1951;0;0;1166;693;92;807;0;0;513;202;92;0;0;0;0;0;0;194;0;0;144;50;0;0;0;0;0;0;950;0;0;509;441;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302801;1736;0;412;944;370;10;224;0;45;107;70;2;0;0;0;0;0;0;56;0;6;27;20;3;0;0;0;0;0;1456;0;361;810;280;5;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1302900;2801;0;89;1801;871;40;1362;0;49;678;595;40;0;0;0;0;0;0;508;0;14;439;55;0;0;0;0;0;0;931;0;26;684;221;0;Sim;39;0;2;29;8;0;0;0;0;0;0;0;15;0;0;15;0;0;1;0;0;0;1;0;0;0;0;0;0;23;0;2;14;7;0;Não
1303007;865;0;0;433;282;150;434;0;0;169;185;80;0;0;0;0;0;0;75;0;0;64;11;0;0;0;0;0;0;356;0;0;200;86;70;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1303106;1188;-1;-1;-1;-1;-1;328;-1;-1;-1;-1;-1;0;0;0;0;0;0;84;-1;-1;-1;-1;-1;0;0;0;0;0;776;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1303205;924;-1;100;551;257;-1;434;0;54;288;92;0;0;0;0;0;0;0;189;0;18;147;24;0;0;0;0;0;0;301;-1;28;116;141;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1303304;881;2;365;282;164;68;440;0;127;143;114;56;0;0;0;0;0;0;79;0;19;41;17;2;0;0;0;0;0;362;2;219;98;33;10;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1303403;4187;4;257;2095;1329;502;985;0;0;228;340;417;0;0;0;0;0;0;529;0;5;223;225;76;0;0;0;0;0;2673;4;252;1644;764;9;Sim;85;0;10;68;7;0;30;0;0;27;3;0;0;0;0;0;0;0;11;0;0;7;4;0;0;0;0;0;0;44;0;10;34;0;0;Não
1303502;1061;0;330;613;95;23;589;0;207;301;63;18;0;0;0;0;0;0;80;0;25;35;15;5;0;0;0;0;0;392;0;98;277;17;0;Sim;15;0;2;13;0;0;10;0;2;8;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;3;0;0;3;0;0;Não
1303536;2497;0;362;1187;608;340;1673;0;271;782;410;210;475;0;37;183;134;121;349;0;54;222;64;9;0;0;0;0;0;0;0;0;0;0;0;Sim;25;0;6;11;8;0;7;0;6;1;0;0;0;0;0;0;0;0;14;0;0;8;6;0;0;0;0;0;0;4;0;0;2;2;0;Não
1303569;1339;-1;-1;398;-1;160;1098;0;300;316;322;160;121;0;0;45;76;0;120;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;Sim;23;0;20;1;2;0;20;0;20;0;0;0;0;0;0;0;0;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;Não
1303601;994;0;-1;-1;-1;0;152;0;60;82;10;0;0;0;0;0;0;0;30;0;0;-1;-1;0;0;0;0;0;0;812;0;-1;-1;-1;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
1303700;1300;0;210;650;429;11;930;0;-1;350;400;-1;0;0;0;0;0;0;340;0;136;200;-1;1;0;0;0;0;0;-1;0;39;100;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
1303809;1845;0;210;1133;501;1;829;0;141;444;243;1;0;0;0;0;0;0;125;0;0;63;62;0;0;0;0;0;0;891;0;69;626;196;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1303908;1917;2;309;1148;336;122;802;0;113;366;201;122;0;0;0;0;0;0;221;0;5;175;41;0;0;0;0;0;0;894;2;191;607;94;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1303957;539;0;90;196;173;80;232;0;60;52;50;70;0;0;0;0;0;0;149;0;30;82;27;10;0;0;0;0;0;158;0;0;62;96;0;Sim;6;0;1;5;0;0;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;Não
1304005;431;0;11;228;160;32;217;0;0;52;145;20;0;0;0;0;0;0;93;0;6;76;7;4;0;0;0;0;0;121;0;5;100;8;8;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1304062;2968;0;227;1471;1237;33;1300;0;193;474;601;32;134;0;7;123;4;0;262;0;27;186;48;1;0;0;0;0;0;1272;0;0;688;584;0;Sim;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Não
1304104;1482;-1;-1;-1;-1;-1;964;-1;-1;-1;-1;-1;0;0;0;0;0;0;30;-1;-1;-1;-1;-1;0;0;0;0;0;488;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1304203;4113;533;643;1185;1626;126;1011;156;196;232;369;58;0;0;0;0;0;0;193;17;25;105;46;0;0;0;0;0;0;2909;360;422;848;1211;68;Sim;55;0;14;31;9;1;23;0;7;13;3;0;0;0;0;0;0;0;6;0;0;1;4;1;0;0;0;0;0;26;0;7;17;2;0;Não
1304237;1008;10;133;524;306;35;644;10;103;291;210;30;0;0;0;0;0;0;64;0;0;33;26;5;0;0;0;0;0;300;0;30;200;70;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
1304260;1129;0;-1;-1;-1;-1;280;0;0;191;75;14;0;0;0;0;0;0;58;0;-1;-1;-1;-1;0;0;0;0;0;791;0;0;654;137;0;Sim;8;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;7;0;5;2;0;0;Não
1304302;1071;0;186;350;393;142;427;0;186;96;7;138;0;0;0;0;0;0;72;0;0;59;9;4;0;0;0;0;0;572;0;0;195;377;0;Sim;13;0;5;8;0;0;5;0;3;2;0;0;0;0;0;0;0;0;8;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
1304401;1111;0;140;794;168;9;371;0;137;110;119;5;0;0;0;0;0;0;158;0;0;142;12;4;0;0;0;0;0;582;0;3;542;37;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400027;567;0;10;357;200;0;51;0;7;34;10;0;0;0;0;0;0;0;55;0;1;30;24;0;0;0;0;0;0;461;0;2;293;166;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400050;833;0;227;353;253;0;492;0;171;172;149;0;0;0;0;0;0;0;94;0;4;65;25;0;0;0;0;0;0;247;0;52;116;79;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400100;9961;243;204;4462;4997;55;5999;194;56;2294;3407;48;500;0;83;374;42;1;1451;36;37;856;517;5;0;0;0;0;0;2011;13;28;938;1031;1;Sim;295;0;29;151;111;4;41;0;6;19;16;0;72;0;1;42;26;3;175;0;19;88;67;1;0;0;0;0;0;7;0;3;2;2;0;Não
1400159;713;3;67;204;352;87;388;0;40;68;214;66;0;0;0;0;0;0;123;3;23;47;37;13;0;0;0;0;0;202;0;4;89;101;8;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400175;1051;0;176;484;308;83;460;0;57;216;152;35;0;0;0;0;0;0;110;0;20;21;56;13;0;0;0;0;0;481;0;99;247;100;35;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400209;1360;0;177;829;350;4;1123;0;138;674;308;3;60;0;0;60;0;0;93;0;10;50;32;1;0;0;0;0;0;84;0;29;45;10;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400233;445;0;26;298;81;40;287;0;12;194;41;40;0;0;0;0;0;0;64;0;12;42;10;0;0;0;0;0;0;94;0;2;62;30;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400282;535;0;93;283;158;1;172;0;23;70;78;1;0;0;0;0;0;0;94;0;5;57;32;0;0;0;0;0;0;269;0;65;156;48;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400308;505;5;127;191;145;37;316;0;100;96;100;20;0;0;0;0;0;0;82;5;11;40;20;6;0;0;0;0;0;107;0;16;55;25;11;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400407;377;0;16;226;127;8;204;0;0;105;93;6;0;0;0;0;0;0;90;0;1;63;24;2;0;0;0;0;0;83;0;15;58;10;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400456;563;0;60;293;208;2;195;0;13;97;83;2;0;0;0;0;0;0;34;0;0;18;16;0;0;0;0;0;0;334;0;47;178;109;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400472;1840;0;184;946;707;3;858;0;128;414;313;3;0;0;0;0;0;0;114;0;0;81;33;0;0;0;0;0;0;868;0;56;451;361;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400506;389;23;34;236;95;1;231;17;14;140;60;0;0;0;0;0;0;0;104;1;10;70;23;0;0;0;0;0;0;54;5;10;26;12;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400605;426;1;71;231;88;35;196;0;39;98;24;35;0;0;0;0;0;0;46;0;2;25;19;0;0;0;0;0;0;184;1;30;108;45;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1400704;412;0;44;296;72;0;60;0;8;46;6;0;0;0;0;0;0;0;76;0;3;54;19;0;0;0;0;0;0;276;0;33;196;47;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500107;5647;5;1284;3655;667;36;4206;5;970;2731;464;36;0;0;0;0;0;0;185;0;7;133;45;0;0;0;0;0;0;1256;0;307;791;158;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500131;384;0;144;130;88;22;237;0;63;89;63;22;0;0;0;0;0;0;42;0;13;23;6;0;0;0;0;0;0;105;0;68;18;19;0;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
1500206;2602;0;927;780;558;337;2167;0;793;561;476;337;0;0;0;0;0;0;207;0;50;99;58;0;0;0;0;0;0;228;0;84;120;24;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500305;2011;0;673;783;201;354;1336;0;399;533;50;354;619;0;271;210;138;0;41;0;3;25;13;0;0;0;0;0;0;15;0;0;15;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500347;776;119;183;217;203;54;319;38;105;59;81;36;0;0;0;0;0;0;49;0;5;20;19;5;0;0;0;0;0;408;81;73;138;103;13;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500404;2371;0;757;861;753;0;1636;0;711;494;431;0;0;0;0;0;0;0;133;0;23;97;13;0;0;0;0;0;0;602;0;23;270;309;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500503;2362;73;918;962;337;72;1489;18;610;582;207;72;0;0;0;0;0;0;121;0;30;75;16;0;0;0;0;0;0;752;55;278;305;114;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500602;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-2
1500701;1913;0;477;557;582;297;1002;0;326;290;231;155;0;0;0;0;0;0;50;0;20;22;6;2;0;0;0;0;0;861;0;131;245;345;140;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500800;10232;434;1687;4106;3686;319;3304;32;651;1004;1472;145;0;0;0;0;0;0;4352;337;796;2260;881;78;0;0;0;0;0;2576;65;240;842;1333;96;Sim;31;0;1;12;18;0;1;0;0;1;0;0;0;0;0;0;0;0;30;0;1;11;18;0;0;0;0;0;0;0;0;0;0;0;0;Não
1500859;998;0;378;203;386;31;540;0;269;113;131;27;0;0;0;0;0;0;60;0;15;20;21;4;0;0;0;0;0;398;0;94;70;234;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1500909;2191;2;400;1090;480;219;1125;0;153;448;307;217;0;0;0;0;0;0;98;1;11;47;38;1;0;0;0;0;0;968;1;236;595;135;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
1500958;1103;167;244;279;396;17;536;85;126;127;193;5;0;0;0;0;0;0;71;0;2;35;28;6;0;0;0;0;0;496;82;116;117;175;6;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501006;745;0;312;379;37;17;622;0;286;292;27;17;0;0;0;0;0;0;55;0;17;29;9;0;0;0;0;0;0;68;0;9;58;1;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501105;1675;-1;-1;-1;-1;-1;319;6;152;91;39;31;0;0;0;0;0;0;91;0;22;51;7;11;103;0;22;81;0;1162;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501204;1976;0;136;1329;431;80;1250;0;40;855;275;80;0;0;0;0;0;0;96;0;12;53;31;0;0;0;0;0;0;630;0;84;421;125;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501253;349;4;87;167;61;30;119;0;31;16;42;30;0;0;0;0;0;0;49;0;2;47;0;0;0;0;0;0;0;181;4;54;104;19;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501303;5406;0;1401;2587;950;468;4672;0;1273;2184;757;458;50;0;0;50;0;0;684;0;128;353;193;10;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501402;18373;0;3306;7277;6317;1473;13358;0;2358;5071;4539;1390;1388;0;710;646;32;0;1367;0;86;464;785;32;0;0;0;0;0;2260;0;152;1096;961;51;Sim;5954;0;1756;1870;1958;370;4995;0;1664;1532;1462;337;146;0;16;54;59;17;548;0;41;174;319;14;6;0;6;0;0;259;0;35;104;118;2;Não
1501451;950;0;74;308;568;0;521;0;32;162;327;0;0;0;0;0;0;0;83;0;15;38;30;0;0;0;0;0;0;346;0;27;108;211;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501501;2487;0;305;1333;846;3;277;0;10;75;190;2;0;0;0;0;0;0;151;0;14;50;87;0;2;0;2;0;0;2057;0;281;1206;569;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501576;748;2;264;232;177;73;489;2;148;130;136;73;0;0;0;0;0;0;13;0;2;6;5;0;0;0;0;0;0;246;0;114;96;36;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501600;425;1;129;133;160;2;179;0;32;49;96;2;0;0;0;0;0;0;31;0;7;15;9;0;0;0;0;0;0;215;1;90;69;55;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
1501709;3713;20;578;1687;972;456;2221;2;315;872;577;455;0;0;0;0;0;0;40;0;0;27;12;1;0;0;0;0;0;1452;18;263;788;383;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
